Sub	Date	Trial	Samples	Accuracy	RiskChoices	Risk	NumRiskChoices	RT	RtRisk	PressedSample	CorSampPort	CorrectPort	PortPressed	PBSCoverall	SamplesTime	GoPressTime	ChoiceShown	ChoiceTime	NumChoices	ex2	ex3	SampleToRespRT	Pellet	Tokens	RiskBias	RiskSide	PicturePressed	CorrectPicture	SampleDuration	SimHintDuration	Delay	Chamber	TrialsPerSession	Criterion	TO	ITI	RiskOrder	Randomrisk?	LowHighPBSC	LowvsMedPBSC	MedvsHighPBSC	LoMedvsHighPBSC	LovsMedHighPBSC	
ebbi	2010.06.16	16	2	1	threerisk	High	3	0.967	3.517	<n/a>	1	5	5	0.669	239.783	241.433	246.783	247.75	5	bl	bl	4.016667	2	6	-0.4184654	Right	2148	2148	2.25	1.25	2.25	Chamber 2	60	11	4	1	Retrospective	Notrandomrisk	0.669	<n/a>	<n/a>	0.553	0.582
ebbi	2010.06.16	17	1	1	threerisk	High	3	1.383	3.467	<n/a>	0	7	7	0.669	259.067	260.783	266.167	267.55	7	bl	bl	4.45	2	6	0.5940886	Right	0188	0188	2.25	1.25	2.25	Chamber 2	60	11	4	1	Retrospective	Notrandomrisk	0.669	<n/a>	<n/a>	0.553	0.582
ebbi	2010.06.16	18	3	1	threerisk	High	3	1.483	3.85	<n/a>	0	7	7	0.669	278.833	280.767	286.15	287.633	8	bl	bl	4.55	2	6	1.576266	Right	1637	1637	2.25	1.25	2.25	Chamber 2	60	11	4	1	Retrospective	Notrandomrisk	0.669	<n/a>	<n/a>	0.553	0.582
ebbi	2010.06.16	19	2	1	threerisk	High	3	1.1	4.933	<n/a>	1	5	5	0.669	299.283	301.05	306.4	307.5	5	bl	bl	4.15	2	6	2.528978	Right	0677	0677	2.25	1.25	2.25	Chamber 2	60	11	4	1	Retrospective	Notrandomrisk	0.669	<n/a>	<n/a>	0.553	0.582
ebbi	2010.06.16	20	1	1	threerisk	Low	3	1.417	3.483	<n/a>	0	5	5	0.669	320.233	321.9	327.283	328.7	8	bl	bl	4.5	0	6	1.453109	Left	0109	0109	2.25	1.25	2.25	Chamber 2	60	11	4	1	Retrospective	Notrandomrisk	0.669	<n/a>	<n/a>	0.553	0.582
ebbi	2010.06.16	21	2	1	threerisk	Medium	3	0.7	1.067	<n/a>	0	4	4	0.669	335.117	335.383	340.8	341.5	11	bl	bl	3.8	0	7	1.409515	Middle	0439	0439	2.25	1.25	2.25	Chamber 2	60	11	4	1	Retrospective	Notrandomrisk	0.669	<n/a>	<n/a>	0.553	0.582
ebbi	2010.06.16	22	3	0	threerisk	Low	3	0.767	3.783	0	0	9	8	0.669	346.683	347.583	352.95	353.717	6	bl	bl	3.816667	2	10	0.3672299	Left	0833	1070	2.25	1.25	2.25	Chamber 2	60	11	4	1	Retrospective	Notrandomrisk	0.669	<n/a>	<n/a>	0.553	0.582
ebbi	2010.06.16	23	2	1	threerisk	High	3	1.15	4.267	<n/a>	0	7	7	0.669	362.383	363.867	369.217	370.367	4	bl	bl	4.183333	2	6	1.356213	Right	1590	1590	2.25	1.25	2.25	Chamber 2	60	11	4	1	Retrospective	Notrandomrisk	0.669	<n/a>	<n/a>	0.553	0.582
ebbi	2010.06.16	24	3	0	threerisk	Low	3	0.65	4.783	0	0	13	9	0.669	382.433	384.317	389.75	390.4	12	bl	bl	3.783333	0	6	0.3155266	Left	1573	0437	2.25	1.25	2.25	Chamber 2	60	11	4	1	Retrospective	Notrandomrisk	0.669	<n/a>	<n/a>	0.553	0.582
ebbi	2010.06.16	25	1	0	threerisk	Low	3	0.833	4.867	0	0	7	8	0.669	398.1	398.867	404.217	405.05	6	bl	bl	3.883333	0	7	-0.6939392	Left	0351	0399	2.25	1.25	2.25	Chamber 2	60	11	4	1	Retrospective	Notrandomrisk	0.669	<n/a>	<n/a>	0.553	0.582
ebbi	2010.06.16	26	1	1	threerisk	Medium	3	0.7	1.467	<n/a>	0	4	4	0.669	412.733	413.533	418.883	419.583	3	bl	bl	3.733333	2	8	-0.673121	Middle	2341	2341	2.25	1.25	2.25	Chamber 2	60	11	4	1	Retrospective	Notrandomrisk	0.669	<n/a>	<n/a>	0.553	0.582
ebbi	2010.06.16	27	3	1	threerisk	High	3	1.25	4.383	<n/a>	1	12	12	0.669	427.233	429.117	434.517	435.767	12	bl	bl	4.333333	2	6	0.3470726	Right	0671	0671	2.25	1.25	2.25	Chamber 2	60	11	4	1	Retrospective	Notrandomrisk	0.669	<n/a>	<n/a>	0.553	0.582
ebbi	2010.06.16	28	1	1	threerisk	High	3	0.95	5.15	<n/a>	0	5	5	0.669	447.917	450.067	455.4	456.35	3	bl	bl	3.983333	2	6	1.33666	Right	1006	1006	2.25	1.25	2.25	Chamber 2	60	11	4	1	Retrospective	Notrandomrisk	0.669	<n/a>	<n/a>	0.553	0.582
ebbi	2010.06.16	29	2	0	threerisk	Low	3	1.867	4.467	0	0	7	8	0.669	469.283	470.983	476.383	478.25	5	bl	bl	4.95	0	6	0.2965606	Left	1832	0614	2.25	1.25	2.25	Chamber 2	60	11	4	1	Retrospective	Notrandomrisk	0.669	<n/a>	<n/a>	0.553	0.582
ebbi	2010.06.16	30	2	1	threerisk	Medium	3	0.8	1.833	<n/a>	0	4	4	0.669	485.65	486.567	491.933	492.733	5	bl	bl	3.85	0	7	0.2876638	Middle	1668	1668	2.25	1.25	2.25	Chamber 2	60	11	4	1	Retrospective	Notrandomrisk	0.669	<n/a>	<n/a>	0.553	0.582
ebbi	2010.06.16	31	2	1	threerisk	Low	3	1.233	4.7	<n/a>	1	6	6	0.669	498.683	499.383	504.733	505.967	3	bl	bl	4.266667	2	10	-0.7209661	Left	0697	0697	2.25	1.25	2.25	Chamber 2	60	11	4	1	Retrospective	Notrandomrisk	0.669	<n/a>	<n/a>	0.553	0.582
ebbi	2010.06.16	32	1	1	threerisk	High	3	0.967	4.75	<n/a>	0	5	5	0.669	515.517	517.433	522.783	523.75	3	bl	bl	4	2	6	0.3006629	Right	2265	2265	2.25	1.25	2.25	Chamber 2	60	11	4	1	Retrospective	Notrandomrisk	0.669	<n/a>	<n/a>	0.553	0.582
ebbi	2010.06.16	33	3	1	threerisk	High	3	1.533	5.267	<n/a>	0	6	6	0.669	536.283	538.283	543.633	545.167	4	bl	bl	4.566667	2	6	1.291643	Right	0904	0904	2.25	1.25	2.25	Chamber 2	60	11	4	1	Retrospective	Notrandomrisk	0.669	<n/a>	<n/a>	0.553	0.582
ebbi	2010.06.16	34	2	1	threerisk	High	3	0.633	5.433	<n/a>	0	4	4	0.669	558.217	559.867	565.2	565.833	4	bl	bl	3.666667	2	6	2.252894	Right	0339	0339	2.25	1.25	2.25	Chamber 2	60	11	4	1	Retrospective	Notrandomrisk	0.669	<n/a>	<n/a>	0.553	0.582
ebbi	2010.06.16	35	1	1	threerisk	High	3	0.75	5.817	<n/a>	0	10	10	0.669	579.067	581.017	586.417	587.167	10	bl	bl	3.833333	2	6	3.185307	Right	1467	1467	2.25	1.25	2.25	Chamber 2	60	11	4	1	Retrospective	Notrandomrisk	0.669	<n/a>	<n/a>	0.553	0.582
ebbi	2010.06.16	36	3	1	threerisk	Low	3	1.017	4.633	<n/a>	2	8	8	0.669	600.817	603.3	608.7	609.717	9	bl	bl	4.116667	0	6	2.089748	Left	1365	1365	2.25	1.25	2.25	Chamber 2	60	11	4	1	Retrospective	Notrandomrisk	0.669	<n/a>	<n/a>	0.553	0.582
ebbi	2010.06.16	37	1	1	threerisk	High	3	1.75	6.05	<n/a>	0	9	9	0.669	617.267	619.05	624.433	626.183	7	bl	bl	4.816667	2	7	3.027055	Right	2322	2322	2.25	1.25	2.25	Chamber 2	60	11	4	1	Retrospective	Notrandomrisk	0.669	<n/a>	<n/a>	0.553	0.582
ebbi	2010.06.16	38	3	1	threerisk	High	3	0.733	6.267	<n/a>	0	8	8	0.669	640.05	641.7	647.05	647.783	6	bl	bl	3.783333	2	6	3.936244	Right	0152	0152	2.25	1.25	2.25	Chamber 2	60	11	4	1	Retrospective	Notrandomrisk	0.669	<n/a>	<n/a>	0.553	0.582
ebbi	2010.06.16	39	3	1	threerisk	High	3	0.983	6.633	<n/a>	0	8	8	0.669	661.867	663.633	669	669.983	6	bl	bl	4.033333	2	6	4.818156	Right	0682	0682	2.25	1.25	2.25	Chamber 2	60	11	4	1	Retrospective	Notrandomrisk	0.669	<n/a>	<n/a>	0.553	0.582
ebbi	2010.06.16	40	1	1	threerisk	High	3	0.833	6.967	<n/a>	0	8	8	0.669	684.4	686.467	691.85	692.683	6	bl	bl	3.9	2	6	5.673612	Right	1112	1112	2.25	1.25	2.25	Chamber 2	60	11	4	1	Retrospective	Notrandomrisk	0.669	<n/a>	<n/a>	0.553	0.582
ebbi	2010.06.16	41	1	1	threerisk	High	3	1.267	7.267	<n/a>	0	9	9	0.669	707.417	709.1	714.483	715.75	7	bl	bl	4.35	2	6	6.503403	Right	0595	0595	2.25	1.25	2.25	Chamber 2	60	11	4	1	Retrospective	Notrandomrisk	0.669	<n/a>	<n/a>	0.553	0.582
ebbi	2010.06.16	42	2	1	threerisk	High	3	0.85	7.567	<n/a>	1	5	5	0.669	730.8	732.5	737.85	738.7	4	bl	bl	3.883333	2	6	7.308301	Right	1702	1702	2.25	1.25	2.25	Chamber 2	60	11	4	1	Retrospective	Notrandomrisk	0.669	<n/a>	<n/a>	0.553	0.582
ebbi	2010.06.16	43	3	1	threerisk	High	3	1.1	7.817	<n/a>	2	4	4	0.669	754.083	756.333	761.717	762.817	11	bl	bl	4.183333	2	6	8.089052	Right	1031	1031	2.25	1.25	2.25	Chamber 2	60	11	4	1	Retrospective	Notrandomrisk	0.669	<n/a>	<n/a>	0.553	0.582
ebbi	2010.06.16	44	2	1	threerisk	High	3	1.95	8.15	<n/a>	0	7	7	0.669	778.417	780.45	785.833	787.783	7	bl	bl	5.016667	2	6	8.846381	Right	0008	0008	2.25	1.25	2.25	Chamber 2	60	11	4	1	Retrospective	Notrandomrisk	0.669	<n/a>	<n/a>	0.553	0.582
ebbi	2010.06.16	45	3	1	threerisk	Medium	3	1.517	2.167	<n/a>	0	7	7	0.669	803.733	806.15	811.5	813.017	5	bl	bl	4.566667	0	6	8.580989	Middle	1186	1186	2.25	1.25	2.25	Chamber 2	60	11	4	1	Retrospective	Notrandomrisk	0.669	<n/a>	<n/a>	0.553	0.582
ebbi	2010.06.16	46	1	1	threerisk	Medium	3	0.717	3.1	<n/a>	0	5	5	0.669	819.567	820.4	825.75	826.467	2	bl	bl	3.75	2	9	8.323559	Middle	1641	1641	2.25	1.25	2.25	Chamber 2	60	11	4	1	Retrospective	Notrandomrisk	0.669	<n/a>	<n/a>	0.553	0.582
ebbi	2010.06.16	47	1	1	threerisk	High	3	0.967	7.9	<n/a>	0	9	9	0.669	835.883	837.55	842.95	843.917	8	bl	bl	4.05	2	6	9.073853	Right	0808	0808	2.25	1.25	2.25	Chamber 2	60	11	4	1	Retrospective	Notrandomrisk	0.669	<n/a>	<n/a>	0.553	0.582
ebbi	2010.06.16	48	3	1	threerisk	Low	3	1.817	4.283	<n/a>	1	11	11	0.669	859.617	861.05	866.433	868.25	10	bl	bl	4.9	0	6	7.801637	Left	1860	1860	2.25	1.25	2.25	Chamber 2	60	11	4	1	Retrospective	Notrandomrisk	0.669	<n/a>	<n/a>	0.553	0.582
ebbi	2010.06.16	49	1	1	threerisk	High	3	0.983	8.067	<n/a>	0	5	5	0.669	875.467	876.133	881.5	882.483	4	bl	bl	4.033333	2	7	8.567588	Right	0033	0033	2.25	1.25	2.25	Chamber 2	60	11	4	1	Retrospective	Notrandomrisk	0.669	<n/a>	<n/a>	0.553	0.582
ebbi	2010.06.16	50	3	1	threerisk	Medium	3	1.05	2.55	<n/a>	2	4	4	0.669	898.35	899.817	905.167	906.217	5	bl	bl	4.1	0	6	8.31056	Middle	0293	0293	2.25	1.25	2.25	Chamber 2	60	11	4	1	Retrospective	Notrandomrisk	0.669	<n/a>	<n/a>	0.553	0.582
ebbi	2010.06.16	51	3	0	threerisk	Low	3	1	4	0	0	4	9	0.669	913.15	913.733	919.1	920.1	8	bl	bl	4.066667	0	9	7.061244	Left	2475	0295	2.25	1.25	2.25	Chamber 2	60	11	4	1	Retrospective	Notrandomrisk	0.669	<n/a>	<n/a>	0.553	0.582
ebbi	2010.06.16	52	3	1	threerisk	Low	3	0.567	4.383	<n/a>	2	8	8	0.669	926.767	928.217	933.583	934.15	5	bl	bl	3.616667	2	10	5.849406	Left	0380	0380	2.25	1.25	2.25	Chamber 2	60	11	4	1	Retrospective	Notrandomrisk	0.669	<n/a>	<n/a>	0.553	0.582
ebbi	2010.06.16	53	3	1	threerisk	High	3	1.25	7.617	<n/a>	0	8	8	0.669	943.4	945.55	950.967	952.217	11	bl	bl	4.35	2	6	6.673924	Right	2434	2434	2.25	1.25	2.25	Chamber 2	60	11	4	1	Retrospective	Notrandomrisk	0.669	<n/a>	<n/a>	0.553	0.582
ebbi	2010.06.16	54	1	1	threerisk	High	3	1.617	8.05	<n/a>	0	7	7	0.669	967.6	969.367	974.75	976.367	7	bl	bl	4.683333	2	6	7.473706	Right	1133	1133	2.25	1.25	2.25	Chamber 2	60	11	4	1	Retrospective	Notrandomrisk	0.669	<n/a>	<n/a>	0.553	0.582
ebbi	2010.06.16	55	1	1	threerisk	High	3	0.683	8.233	<n/a>	0	5	5	0.669	992.217	994.333	999.667	1000.35	2	bl	bl	3.716667	2	6	8.249495	Right	1766	1766	2.25	1.25	2.25	Chamber 2	60	11	4	1	Retrospective	Notrandomrisk	0.669	<n/a>	<n/a>	0.553	0.582
ebbi	2010.06.16	56	1	1	threerisk	High	3	1.283	8.45	<n/a>	0	4	4	0.669	1016.367	1017.967	1023.317	1024.6	5	bl	bl	4.333333	2	6	9.00201	Right	1790	1790	2.25	1.25	2.25	Chamber 2	60	11	4	1	Retrospective	Notrandomrisk	0.669	<n/a>	<n/a>	0.553	0.582
ebbi	2010.06.16	57	1	1	threerisk	High	3	1.667	8.833	<n/a>	0	7	7	0.669	1040.833	1042.7	1048.067	1049.733	4	bl	bl	4.716667	2	6	9.73195	Right	2169	2169	2.25	1.25	2.25	Chamber 2	60	11	4	1	Retrospective	Notrandomrisk	0.669	<n/a>	<n/a>	0.553	0.582
ebbi	2010.06.16	58	3	1	threerisk	High	3	1.667	8.933	<n/a>	0	7	7	0.669	1066.383	1068.483	1073.833	1075.5	6	bl	bl	4.716667	2	6	10.43999	Right	2242	2242	2.25	1.25	2.25	Chamber 2	60	11	4	1	Retrospective	Notrandomrisk	0.669	<n/a>	<n/a>	0.553	0.582
ebbi	2010.06.16	59	3	0	threerisk	Medium	3	4.75	2.483	0	0	11	8	0.669	1092.233	1094.367	1099.767	1104.517	12	bl	bl	7.85	0	6	10.12679	Middle	0043	0650	2.25	1.25	2.25	Chamber 2	60	11	4	1	Retrospective	Notrandomrisk	0.669	<n/a>	<n/a>	0.553	0.582
ebbi	2010.06.16	60	3	0	threerisk	Medium	3	0.8	3.95	0	1	4	13	0.669	1110.067	1110.967	1116.367	1117.167	12	bl	bl	3.9	0	5	9.822988	Middle	0526	0116	2.25	1.25	2.25	Chamber 2	60	11	4	1	Retrospective	Notrandomrisk	0.669	<n/a>	<n/a>	0.553	0.582
ebbi	2010.06.08	1	2	0	threerisk	Low	3	1.317	0.85	0	0	11	12	0.529	1.5	4	9.467	10.783	11	bl	bl	4.516667	0	6	-1	Left	0473	0702	2.25	1.25	2.25	Chamber 2	60	11	4	1	Retrospective	Notrandomrisk	0.529	<n/a>	<n/a>	0.35	0.518
ebbi	2010.06.08	2	3	0	threerisk	Low	3	17.133	1.217	1	0	7	12	0.529	14.933	22.667	28.083	45.217	9	bl	bl	20.23333	0	7	-1.97	Left	2121	1444	2.25	1.25	2.25	Chamber 2	60	11	4	1	Retrospective	Notrandomrisk	0.529	<n/a>	<n/a>	0.35	0.518
ebbi	2010.06.08	3	3	1	threerisk	Low	3	0.9	1.65	<n/a>	0	5	5	0.529	49.3	50.233	55.633	56.533	9	bl	bl	3.983333	0	8	-2.9109	Left	1002	1002	2.25	1.25	2.25	Chamber 2	60	11	4	1	Retrospective	Notrandomrisk	0.529	<n/a>	<n/a>	0.35	0.518
ebbi	2010.06.08	4	3	1	threerisk	High	3	1.65	0.65	<n/a>	1	11	11	0.529	60.95	61.017	66.433	68.083	11	bl	bl	4.75	2	9	-1.823573	Right	2275	2275	2.25	1.25	2.25	Chamber 2	60	11	4	1	Retrospective	Notrandomrisk	0.529	<n/a>	<n/a>	0.35	0.518
ebbi	2010.06.08	5	3	1	threerisk	Medium	3	0.883	0.7	<n/a>	1	5	5	0.529	76.617	78.7	84.083	84.967	7	bl	bl	3.95	0	6	-1.768866	Middle	1866	1866	2.25	1.25	2.25	Chamber 2	60	11	4	1	Retrospective	Notrandomrisk	0.529	<n/a>	<n/a>	0.35	0.518
ebbi	2010.06.08	6	3	0	threerisk	Low	3	1.55	2.1	1	0	11	9	0.529	90.067	90.767	96.15	97.7	8	bl	bl	4.633333	0	9	-2.7158	Left	2043	2336	2.25	1.25	2.25	Chamber 2	60	11	4	1	Retrospective	Notrandomrisk	0.529	<n/a>	<n/a>	0.35	0.518
ebbi	2010.06.08	7	2	1	threerisk	Medium	3	0.733	2.15	<n/a>	1	9	9	0.529	102.483	103.2	108.617	109.35	11	bl	bl	3.833333	2	10	-2.634326	Middle	0242	0242	2.25	1.25	2.25	Chamber 2	60	11	4	1	Retrospective	Notrandomrisk	0.529	<n/a>	<n/a>	0.35	0.518
ebbi	2010.06.08	8	1	1	threerisk	High	3	1.6	1.083	<n/a>	0	7	7	0.529	118.033	119.85	125.217	126.817	4	bl	bl	4.65	2	6	-1.555296	Right	1296	1296	2.25	1.25	2.25	Chamber 2	60	11	4	1	Retrospective	Notrandomrisk	0.529	<n/a>	<n/a>	0.35	0.518
ebbi	2010.06.08	9	2	0	threerisk	High	3	1.35	1.5	1	1	7	5	0.529	135.7	137.633	143.017	144.367	7	bl	bl	4.416667	0	6	-0.5086372	Right	1009	2005	2.25	1.25	2.25	Chamber 2	60	11	4	1	Retrospective	Notrandomrisk	0.529	<n/a>	<n/a>	0.35	0.518
ebbi	2010.06.08	10	2	1	threerisk	Low	3	1.183	2.35	<n/a>	0	8	8	0.529	153.5	154.167	159.583	160.767	8	bl	bl	4.283333	0	1	-1.493378	Left	2481	2481	2.25	1.25	2.25	Chamber 2	60	11	4	1	Retrospective	Notrandomrisk	0.529	<n/a>	<n/a>	0.35	0.518
ebbi	2010.06.08	11	1	0	threerisk	High	3	1.9	2.017	0	0	10	5	0.529	166.6	167.217	172.633	174.533	8	bl	bl	5	0	2	-0.4485767	Right	1083	2093	2.25	1.25	2.25	Chamber 2	60	11	4	1	Retrospective	Notrandomrisk	0.529	<n/a>	<n/a>	0.35	0.518
ebbi	2010.06.08	12	2	0	threerisk	Low	3	1.233	2.767	0	1	7	8	0.529	181.217	182.283	187.7	188.933	9	bl	bl	4.35	0	0	-1.435119	Left	2033	0987	2.25	1.25	2.25	Chamber 2	60	11	4	1	Retrospective	Notrandomrisk	0.529	<n/a>	<n/a>	0.35	0.518
ebbi	2010.06.08	13	1	1	threerisk	Low	3	0.617	3.117	<n/a>	0	5	5	0.529	195.1	195.65	201.017	201.633	6	bl	bl	3.683333	0	1	-2.392066	Left	1840	1840	2.25	1.25	2.25	Chamber 2	60	11	4	1	Retrospective	Notrandomrisk	0.529	<n/a>	<n/a>	0.35	0.518
ebbi	2010.06.08	14	1	1	threerisk	Low	3	2.1	3.433	<n/a>	0	4	4	0.529	208.433	209.017	214.383	216.483	6	bl	bl	5.15	0	2	-3.320304	Left	1128	1128	2.25	1.25	2.25	Chamber 2	60	11	4	1	Retrospective	Notrandomrisk	0.529	<n/a>	<n/a>	0.35	0.518
ebbi	2010.06.08	15	1	1	threerisk	High	3	0.883	2.367	<n/a>	0	6	6	0.529	223.167	223.833	229.183	230.067	4	bl	bl	3.933333	0	3	-2.220695	Right	2384	2384	2.25	1.25	2.25	Chamber 2	60	11	4	1	Retrospective	Notrandomrisk	0.529	<n/a>	<n/a>	0.35	0.518
ebbi	2010.06.08	16	1	1	threerisk	Medium	3	0.85	2.55	<n/a>	0	7	7	0.529	239.15	239.767	245.133	245.983	5	bl	bl	3.9	2	8	-2.154074	Middle	2006	2006	2.25	1.25	2.25	Chamber 2	60	11	4	1	Retrospective	Notrandomrisk	0.529	<n/a>	<n/a>	0.35	0.518
ebbi	2010.06.08	17	2	1	threerisk	Medium	3	1.05	1.883	<n/a>	0	4	4	0.529	254.7	256.133	261.55	262.6	10	bl	bl	4.166667	0	6	-2.089452	Middle	0564	0564	2.25	1.25	2.25	Chamber 2	60	11	4	1	Retrospective	Notrandomrisk	0.529	<n/a>	<n/a>	0.35	0.518
ebbi	2010.06.08	18	3	0	threerisk	Medium	3	0.733	3.717	1	0	13	5	0.529	269.033	269.9	275.333	276.067	12	bl	bl	3.85	0	9	-2.026768	Middle	0537	0633	2.25	1.25	2.25	Chamber 2	60	11	4	1	Retrospective	Notrandomrisk	0.529	<n/a>	<n/a>	0.35	0.518
ebbi	2010.06.08	19	2	0	threerisk	Low	3	0.717	4.817	1	1	5	7	0.529	282.567	283.183	288.55	289.267	4	bl	bl	3.766667	0	8	-2.965965	Left	2435	1952	2.25	1.25	2.25	Chamber 2	60	11	4	1	Retrospective	Notrandomrisk	0.529	<n/a>	<n/a>	0.35	0.518
ebbi	2010.06.08	20	1	1	threerisk	Medium	3	0.817	3.167	<n/a>	0	6	6	0.529	296.85	297.683	303.05	303.867	6	bl	bl	3.866667	2	9	-2.876986	Middle	2112	2112	2.25	1.25	2.25	Chamber 2	60	11	4	1	Retrospective	Notrandomrisk	0.529	<n/a>	<n/a>	0.35	0.518
ebbi	2010.06.08	21	2	1	threerisk	Low	3	1.617	3.867	<n/a>	0	5	5	0.529	313.35	315.183	320.533	322.15	3	bl	bl	4.65	0	6	-3.790677	Left	2177	2177	2.25	1.25	2.25	Chamber 2	60	11	4	1	Retrospective	Notrandomrisk	0.529	<n/a>	<n/a>	0.35	0.518
